Source,Target
1202159,317949
1202159,317987
1202159,317993
1202159,319250
1202159,320108
1202159,320266
1202159,320881
1202159,320903
1202159,322531
1202159,322717
1202159,322719
1202159,322978
1202159,326760
1202159,326948
1202159,335478
1202159,340592
1202159,346821
1202159,348593
1202159,348844
1202159,375203
1202159,377755
1202159,403195
1202159,407996
1202159,411717
1202159,416048
1202159,435119
1202159,442674
1202159,442860
1202159,442991
1202159,443093
1202159,443145
1202159,443165
1202159,443191
1202159,443234
1202159,443237
1202159,445723
1202159,445783
1202159,452764
1202159,458528
1202159,458608
1202159,459935
1202159,460873
1202159,461893
1202159,462174
1202159,462650
1202159,463247
1202159,463264
1202159,463722
1202159,463741
1202159,463754
1202159,463896
1202159,463907
1202159,464031
1202159,473366
1202159,479639
1202159,479936
1202159,480258
1202159,480458
1202159,480802
1202159,480939
1202159,481127
1202159,481270
1202159,481424
1202159,481601
1202159,481756
1202159,481761
1202159,481768
1202159,482094
1202159,482099
1202159,489359
1202159,511819
1202159,531907
1202159,534878
1202159,535182
1202159,554880
1202159,555013
1202159,555016
1202159,555035
1202159,562055
1202159,565347
1202159,565460
1202159,566120
1202159,571066
1202159,571074
1202159,571093
1202159,577431
1202159,581649
1202159,601582
1202159,601710
1202159,631964
1202159,632041
1202159,632101
1202159,635169
1202159,663007
1202159,687902
1202159,689418
1202159,697617
1202159,708321
1202159,725875
1202159,725876
1202159,725881
1202159,732503
1202159,763994
1202159,781802
1202159,782438
1202159,810035
1202159,824146
1202159,835198
1202159,846574
1202159,863391
1202159,867964
1202159,867965
1202159,937542
1202159,945790
1202159,945805
1202159,957871
1202159,963229
1202159,963230
1202159,963641
1202159,967464
1202159,978387
1202159,978509
1202159,978515
1202159,978736
1202159,990404
1202159,993406
1202159,993408
1202159,993477
1202159,993508
1202159,993536
1202159,1001062
1202159,1001063
1202159,1001064
1202159,1001065
1202159,1010168
1202159,1016166
1202159,1018165
1202159,1039018
1202159,1039033
1202159,1062569
1202159,1062609
1202159,1062614
1202159,1068357
1202159,1111332
1202159,1111333
1202159,1167471
1202159,1688269
1202159,1704136
1202159,1728238
1531621,9660
1531621,39173
1531621,45756
1531621,58395
1531621,68726
1531621,71271
1531621,72303
1531621,73557
1531621,78239
1531621,105759
1531621,109360
1531621,115997
1531621,117657
1531621,117666
1531621,123951
1531621,126665
1531621,127100
1531621,129180
1531621,131055
1531621,131471
1531621,149252
1531621,151327
1531621,170733
1531621,185332
1531621,186258
1531621,189080
1531621,196920
1531621,196923
1531621,213510
1531621,213511
1531621,221419
1531621,229237
1531621,229329
1531621,232197
1531621,237997
1531621,238542
1531621,245609
1531621,252357
1531621,252835
1531621,269541
1531621,286759
1531621,303719
1531621,304729
1531621,315980
1531621,315991
1531621,315994
1531621,318135
1531621,329447
1531621,333684
1531621,336171
1531621,336190
1531621,344593
1531621,349213
1531621,349545
1531621,384905
1531621,391572
1531621,392242
1531621,399419
1531621,400714
1531621,424104
1531621,424116
1531621,424125
1531621,424131
1531621,432422
1531621,443650
1531621,443780
1531621,444039
1531621,457336
1531621,457659
1531621,457737
1531621,457747
1531621,457851
1531621,457865
1531621,457901
1531621,458007
1531621,458092
1531621,481045
1531621,481175
1531621,481178
1531621,493975
1531621,539833
1531621,560120
1531621,565230
1531621,592024
1531621,592088
1531621,592102
1531621,592113
1531621,592217
1531621,592947
1531621,603554
1531621,612539
1531621,612540
1531621,612542
1531621,612544
1531621,612545
1531621,612547
1531621,612549
1531621,612551
1531621,612561
1531621,612562
1531621,612564
1531621,612566
1531621,612567
1531621,612568
1531621,612570
1531621,613444
1531621,622067
1531621,625072
1531621,625087
1531621,625134
1531621,625183
1531621,625194
1531621,625210
1531621,627456
1531621,630098
1531621,630123
1531621,630143
1531621,630144
1531621,630145
1531621,630151
1531621,643698
1531621,658057
1531621,658932
1531621,662853
1531621,669408
1531621,677533
1531621,689170
1531621,718351
1531621,718361
1531621,718446
1531621,724189
1531621,724267
1531621,724322
1531621,724337
1531621,724339
1531621,727683
1531621,739900
1531621,753295
1531621,762662
1531621,762665
1531621,763405
1531621,772876
1531621,773096
1531621,774812
1531621,774816
1531621,775526
1531621,780058
1531621,812327
1531621,812328
1531621,812343
1531621,812445
1531621,812450
1531621,814033
1531621,815995
1531621,836684
1531621,836743
1531621,836749
1531621,836757
1531621,836838
1531621,836869
1531621,854014
1531621,863431
1531621,867756
1531621,869299
1531621,871056
1531621,871627
1531621,874630
1531621,874637
1531621,880876
1531621,883905
1531621,883939
1531621,883950
1531621,883951
1531621,885514
1531621,888793
1531621,895725
1531621,895726
1531621,899607
1531621,900612
1531621,900657
1531621,902518
1531621,913854
1531621,931254
1531621,946108
1531621,961829
1531621,961893
1531621,961894
1531621,961898
1531621,975163
1531621,982783
1531621,989726
1531621,999039
1531621,999537
1531621,1006846
1531621,1026134
1531621,1040054
1531621,1041736
1531621,1066708
1531621,1070796
1531621,1096790
1531621,1137154
1531621,1172366
1531621,1209447
1531621,1209466
1531621,1211497
1531621,1218128
1531621,1225164
1531621,1246200
1531621,1264036
1531621,1295030
1531621,1295047
1531621,1304653
1531621,1347781
1531621,1348035
1531621,1348037
1531621,1348038
1531621,1348039
1531621,1348040
1531621,1348041
1531621,1348042
1531621,1377704
1531621,1381463
1531621,1402327
1531621,1424117
1531621,1464119
1531621,1466350
1531621,1482172
1531621,1502436
1531621,1513029
1531621,1528814
1531621,1562564
1531621,1661554
1531621,1667630
1531621,1667631
1531621,1667675
1531621,1676310
1531621,1676314
1531621,1685047
1531621,1685115
1531621,1685148
1531621,1696740
1531621,1717416
1531621,1730601
1531621,1786360
1531621,1828380
1531621,1855806
1041773,2191
1041773,3873
1041773,7651
1041773,40407
1041773,41946
1041773,84743
1041773,84807
1041773,121430
1041773,122671
1041773,166890
1041773,183453
1041773,198094
1041773,204453
1041773,204932
1041773,207505
1041773,229252
1041773,234583
1041773,236740
1041773,237463
1041773,248902
1041773,252206
1041773,279318
1041773,279332
1041773,283821
1041773,291844
1041773,315637
1041773,316838
1041773,318270
1041773,318426
1041773,319561
1041773,320629
1041773,320870
1041773,325917
1041773,336711
1041773,339042
1041773,342043
1041773,342279
1041773,342366
1041773,342370
1041773,343051
1041773,344404
1041773,345470
1041773,355792
1041773,356306
1041773,362116
1041773,366634
1041773,376188
1041773,387146
1041773,387672
1041773,391329
1041773,393018
1041773,394251
1041773,397342
1041773,399766
1041773,401182
1041773,401244
1041773,403654
1041773,405551
1041773,409388
1041773,410276
1041773,414365
1041773,414367
1041773,414384
1041773,414387
1041773,421277
1041773,422438
1041773,422608
1041773,423630
1041773,423632
1041773,423633
1041773,423637
1041773,425261
1041773,433922
1041773,437214
1041773,437683
1041773,437689
1041773,437926
1041773,438277
1041773,440176
1041773,441584
1041773,442165
1041773,444145
1041773,445919
1041773,449097
1041773,449102
1041773,452722
1041773,469442
1041773,479185
1041773,479191
1041773,479192
1041773,479196
1041773,484194
1041773,484263
1041773,503032
1041773,512455
1041773,513708
1041773,536883
1041773,545615
1041773,545742
1041773,545746
1041773,545894
1041773,545903
1041773,546053
1041773,546067
1041773,546079
1041773,546211
1041773,546222
1041773,546238
1041773,546378
1041773,570148
1041773,577249
1041773,578421
1041773,580965
1041773,582225
1041773,583819
1041773,583843
1041773,586588
1041773,592772
1041773,594201
1041773,594330
1041773,594341
1041773,609889
1041773,613866
1041773,613887
1041773,616945
1041773,616958
1041773,617306
1041773,617330
1041773,636054
1041773,639836
1041773,639869
1041773,643859
1041773,644624
1041773,646209
1041773,648998
1041773,653937
1041773,656834
1041773,657057
1041773,664702
1041773,670586
1041773,718329
1041773,723291
1041773,725288
1041773,725300
1041773,725302
1041773,725373
1041773,729659
1041773,734187
1041773,738948
1041773,742970
1041773,744767
1041773,745339
1041773,749783
1041773,749843
1041773,750094
1041773,750553
1041773,751650
1041773,752632
1041773,752982
1041773,755197
1041773,761373
1041773,762654
1041773,763755
1041773,763758
1041773,763999
1041773,767017
1041773,767057
1041773,767076
1041773,767078
1041773,769720
1041773,769987
1041773,771616
1041773,777672
1041773,778113
1041773,780020
1041773,780023
1041773,781700
1041773,781702
1041773,784405
1041773,785724
1041773,788116
1041773,789039
1041773,789085
1041773,790040
1041773,791168
1041773,796226
1041773,802331
1041773,802344
1041773,803736
1041773,805461
1041773,808340
1041773,809537
1041773,818913
1041773,819001
1041773,820211
1041773,820213
1041773,820252
1041773,832513
1041773,843316
1041773,851623
1041773,851902
1041773,852109
1041773,864784
1041773,865358
1041773,865421
1041773,867165
1041773,869977
1041773,871258
1041773,877675
1041773,884453
1041773,889139
1041773,895860
1041773,897962
1041773,904989
1041773,919306
1041773,920894
1041773,923971
1041773,924023
1041773,927746
1041773,929147
1041773,940830
1041773,942773
1041773,963498
1041773,963734
1041773,963783
1041773,965288
1041773,974446
1041773,975121
1041773,978092
1041773,978189
1041773,978670
1041773,978885
1041773,981654
1041773,1013749
1041773,1014155
1041773,1014276
1041773,1086662
1041773,1088933
1041773,1293258
1041773,1502982
1041773,1546410
1041773,1674017
1041773,1674481
1041773,1678459
1041773,1703326
1503356,86950
1503356,152934
1503356,172949
1503356,189926
1503356,191581
1503356,227924
1503356,232122
1503356,240182
1503356,247532
1503356,260014
1503356,260016
1503356,264633
1503356,273704
1503356,280408
1503356,280482
1503356,280846
1503356,285711
1503356,295896
1503356,300184
1503356,310502
1503356,310545
1503356,310580
1503356,310583
1503356,316538
1503356,316560
1503356,330932
1503356,333941
1503356,342602
1503356,342688
1503356,342690
1503356,346515
1503356,379495
1503356,397380
1503356,397381
1503356,397382
1503356,413606
1503356,413607
1503356,427199
1503356,443195
1503356,443369
1503356,460862
1503356,460919
1503356,461885
1503356,462231
1503356,463948
1503356,464196
1503356,464994
1503356,466506
1503356,466507
1503356,477479
1503356,477482
1503356,477825
1503356,478460
1503356,478626
1503356,479490
1503356,479729
1503356,480093
1503356,480146
1503356,480156
1503356,480302
1503356,480628
1503356,481290
1503356,481416
1503356,481609
1503356,481611
1503356,491834
1503356,501223
1503356,501345
1503356,501658
1503356,501809
1503356,501995
1503356,504158
1503356,520908
1503356,534183
1503356,549289
1503356,549584
1503356,564263
1503356,564281
1503356,577221
1503356,577275
1503356,577295
1503356,578400
1503356,578560
1503356,586837
1503356,615621
1503356,616530
1503356,617888
1503356,618611
1503356,627370
1503356,629607
1503356,631920
1503356,631923
1503356,631926
1503356,632088
1503356,632089
1503356,632090
1503356,641125
1503356,641175
1503356,654456
1503356,655016
1503356,659936
1503356,659971
1503356,661026
1503356,662750
1503356,718898
1503356,727900
1503356,729928
1503356,729931
1503356,729954
1503356,729960
1503356,729980
1503356,737331
1503356,737975
1503356,740761
1503356,751138
1503356,757720
1503356,765403
1503356,765412
1503356,765445
1503356,765516
1503356,769896
1503356,779029
1503356,783492
1503356,799391
1503356,799393
1503356,799394
1503356,799396
1503356,799397
1503356,800422
1503356,800574
1503356,809264
1503356,810049
1503356,810065
1503356,810544
1503356,812916
1503356,813978
1503356,821868
1503356,823400
1503356,823413
1503356,824709
1503356,838446
1503356,841783
1503356,842902
1503356,844030
1503356,844293
1503356,844296
1503356,844297
1503356,844310
1503356,844345
1503356,844388
1503356,844414
1503356,845224
1503356,853064
1503356,853066
1503356,873056
1503356,875024
1503356,876074
1503356,878305
1503356,881545
1503356,895894
1503356,915353
1503356,922861
1503356,941578
1503356,947544
1503356,948089
1503356,950014
1503356,951836
1503356,958156
1503356,958197
1503356,960281
1503356,989656
1503356,992857
1503356,993958
1503356,993965
1503356,998465
1503356,1019079
1503356,1022237
1503356,1022238
1503356,1027345
1503356,1034712
1503356,1038325
1503356,1043181
1503356,1044368
1503356,1059088
1503356,1064740
1503356,1066734
1503356,1066798
1503356,1068972
1503356,1081545
1503356,1091792
1503356,1113090
1503356,1113099
1503356,1117029
1503356,1117067
1503356,1127609
1503356,1128190
1503356,1143811
1503356,1147658
1503356,1177867
1503356,1178358
1503356,1182891
1503356,1196048
1503356,1206690
1503356,1206809
1503356,1211602
1503356,1211990
1503356,1214700
1503356,1218745
1503356,1250928
1503356,1269767
1503356,1291363
1503356,1318631
1503356,1318667
1503356,1346853
1503356,1348731
1503356,1348997
1503356,1353157
1503356,1390720
1503356,1411039
1503356,1411070
1503356,1513037
1503356,1670951
1503356,1673583
1503356,1673584
1503356,1677966
1503356,1688262
1503356,1704580
1503356,1707819
1503356,1707839
1503356,1707864
1503356,1707869
1503356,1734499
1503356,1763181
1503356,1777318
1503356,1778841
1503356,1780956
1503356,1781027
1503356,1781392
1503356,1781621
1503356,1786941
1503356,1908484
743788,9241
743788,11720
743788,33921
743788,51676
743788,61309
743788,66703
743788,83980
743788,114994
743788,115568
743788,115657
743788,149622
743788,149941
743788,156119
743788,162064
743788,166235
743788,172288
743788,187084
743788,209876
743788,214696
743788,215565
743788,218672
743788,220957
743788,223345
743788,229931
743788,232640
743788,239024
743788,239257
743788,240206
743788,240790
743788,240793
743788,243929
743788,250168
743788,250199
743788,256845
743788,258420
743788,259509
743788,260335
743788,264713
743788,266535
743788,266537
743788,266629
743788,266630
743788,266660
743788,274917
743788,279640
743788,281237
743788,282895
743788,287267
743788,296810
743788,296826
743788,299426
743788,299862
743788,300078
743788,300185
743788,302823
743788,316575
743788,320267
743788,322426
743788,323504
743788,326721
743788,328263
743788,329394
743788,329483
743788,331532
743788,331951
743788,337046
743788,340175
743788,340176
743788,340597
743788,342364
743788,342369
743788,342377
743788,343934
743788,345429
743788,349973
743788,355454
743788,363045
743788,369236
743788,380564
743788,381073
743788,382908
743788,383492
743788,391644
743788,411252
743788,411504
743788,411542
743788,411548
743788,412350
743788,419607
743788,419611
743788,419640
743788,419721
743788,419722
743788,419728
743788,419729
743788,422880
743788,429418
743788,433954
743788,433981
743788,434316
743788,435617
743788,437113
743788,438172
743788,438596
743788,446428
743788,449588
743788,451663
743788,455064
743788,461283
743788,461284
743788,461288
743788,468912
743788,468930
743788,469489
743788,469651
743788,469908
743788,470849
743788,481290
743788,481916
743788,496157
743788,496290
743788,497709
743788,497712
743788,497716
743788,497718
743788,497722
743788,497728
743788,497863
743788,497872
743788,497874
743788,498040
743788,498048
743788,499739
743788,504161
743788,505869
743788,505997
743788,521595
743788,521981
743788,529013
743788,529651
743788,556422
743788,565725
743788,566831
743788,569916
743788,569934
743788,569942
743788,571285
743788,571287
743788,571867
743788,582491
743788,585018
743788,590379
743788,590387
743788,590389
743788,590428
743788,590429
743788,590503
743788,595176
743788,595179
743788,595202
743788,609890
743788,610501
743788,610564
743788,610572
743788,610608
743788,610664
743788,610668
743788,610672
743788,610673
743788,610687
743788,610696
743788,610719
743788,610724
743788,610730
743788,610769
743788,610773
743788,610774
743788,610775
743788,610785
743788,610787
743788,610788
743788,610789
743788,610811
743788,610829
743788,610831
743788,610842
743788,615093
743788,615550
743788,621100
743788,623713
743788,633945
743788,635842
743788,636032
743788,643747
743788,647187
743788,654848
743788,657652
743788,657677
743788,657678
743788,657680
743788,657693
743788,657695
743788,657814
743788,657815
743788,657816
743788,657817
743788,657821
743788,660502
743788,660567
743788,661476
743788,663316
743788,663871
743788,669716
743788,674136
743788,678708
743788,680388
743788,682710
743788,710595
743788,712137
743788,713659
743788,795146
743788,822306
743788,822359
743788,822361
743788,822362
743788,822364
743788,822370
743788,822408
743788,954420
743788,954476
743788,963856
743788,963907
743788,978378
743788,979715
743788,1180185
743788,1478839
743788,1776223
743788,1798913
743788,1848377
743788,1863225
1720291,1116
1720291,1409
1720291,4011
1720291,9197
1720291,12471
1720291,13917
1720291,22348
1720291,23806
1720291,23936
1720291,24624
1720291,28194
1720291,32599
1720291,34899
1720291,36105
1720291,40620
1720291,44876
1720291,46227
1720291,47902
1720291,47903
1720291,50390
1720291,50395
1720291,51395
1720291,51754
1720291,65654
1720291,69167
1720291,73373
1720291,84698
1720291,93036
1720291,109042
1720291,115181
1720291,115829
1720291,116608
1720291,124691
1720291,147680
1720291,156337
1720291,157721
1720291,159119
1720291,159475
1720291,160023
1720291,163328
1720291,165826
1720291,167192
1720291,169359
1720291,172901
1720291,177915
1720291,179878
1720291,189918
1720291,194568
1720291,197227
1720291,200982
1720291,203584
1720291,203865
1720291,206429
1720291,217809
1720291,220127
1720291,220238
1720291,221566
1720291,225664
1720291,232905
1720291,238395
1720291,241638
1720291,247290
1720291,258431
1720291,261139
1720291,265799
1720291,268101
1720291,277396
1720291,284798
1720291,295824
1720291,299821
1720291,301077
1720291,308232
1720291,313206
1720291,319707
1720291,324996
1720291,330273
1720291,334350
1720291,344433
1720291,351983
1720291,366657
1720291,373996
1720291,386341
1720291,390947
1720291,394205
1720291,396063
1720291,398948
1720291,401388
1720291,401393
1720291,405391
1720291,410855
1720291,414515
1720291,423982
1720291,423983
1720291,423996
1720291,424010
1720291,424039
1720291,428257
1720291,428268
1720291,433673
1720291,434662
1720291,434663
1720291,436522
1720291,437338
1720291,437547
1720291,445350
1720291,465762
1720291,485810
1720291,488517
1720291,497438
1720291,509685
1720291,515697
1720291,515965
1720291,529825
1720291,535918
1720291,536073
1720291,549404
1720291,551681
1720291,551706
1720291,551842
1720291,551844
1720291,552464
1720291,552770
1720291,552797
1720291,552937
1720291,553099
1720291,553100
1720291,553130
1720291,553292
1720291,553424
1720291,553448
1720291,553597
1720291,553604
1720291,553608
1720291,553612
1720291,553618
1720291,553624
1720291,553773
1720291,553776
1720291,553783
1720291,553789
1720291,553791
1720291,553918
1720291,553935
1720291,553936
1720291,553937
1720291,553947
1720291,554097
1720291,565289
1720291,568100
1720291,568352
1720291,568856
1720291,576214
1720291,580499
1720291,593444
1720291,606165
1720291,623917
1720291,627630
1720291,632388
1720291,656643
1720291,659092
1720291,688391
1720291,718515
1720291,722308
1720291,734951
1720291,740176
1720291,742241
1720291,743359
1720291,744343
1720291,768090
1720291,778489
1720291,783636
1720291,807028
1720291,822359
1720291,834992
1720291,848633
1720291,857424
1720291,860760
1720291,867882
1720291,878354
1720291,880469
1720291,881384
1720291,881387
1720291,890637
1720291,890661
1720291,908460
1720291,917954
1720291,918389
1720291,958586
1720291,977371
1720291,980390
1720291,1103657
1720291,1111376
1720291,1111379
1720291,1111430
1720291,1111441
1720291,1111444
1720291,1111778
1720291,1128818
1720291,1134825
1720291,1219541
1720291,1219573
1720291,1219595
1720291,1219601
1720291,1219604
1720291,1219613
1720291,1219624
1720291,1219729
1720291,1220325
1720291,1220510
1720291,1220530
1720291,1220539
1720291,1220581
1720291,1250298
1720291,1250532
1720291,1252251
1720291,1252263
1720291,1271967
1720291,1272286
1720291,1272709
1720291,1272839
1720291,1274619
1720291,1289576
1720291,1296773
1720291,1296995
1720291,1303039
1720291,1303045
1720291,1303069
1720291,1389393
1720291,1478462
1720291,1478561
1720291,1478652
1720291,1499526
1720291,1499527
1720291,1499528
1720291,1650593
1720291,1650660
1720291,1672301
1720291,1704273
1720291,1704275
1876163,1331
1876163,2833
1876163,43163
1876163,58348
1876163,69264
1876163,69273
1876163,70050
1876163,77967
1876163,86955
1876163,102784
1876163,116084
1876163,116390
1876163,137885
1876163,152585
1876163,153215
1876163,164361
1876163,168862
1876163,190611
1876163,201921
1876163,210188
1876163,210190
1876163,210353
1876163,214073
1876163,227883
1876163,238182
1876163,248812
1876163,248821
1876163,248822
1876163,248860
1876163,249238
1876163,252481
1876163,257637
1876163,273682
1876163,273898
1876163,273902
1876163,273906
1876163,273908
1876163,273909
1876163,273910
1876163,274152
1876163,277347
1876163,299989
1876163,300193
1876163,303036
1876163,322884
1876163,326303
1876163,333931
1876163,333946
1876163,333947
1876163,333948
1876163,333955
1876163,333986
1876163,336610
1876163,340306
1876163,347226
1876163,378388
1876163,378404
1876163,379444
1876163,379445
1876163,397354
1876163,397370
1876163,397371
1876163,397385
1876163,397389
1876163,397426
1876163,397443
1876163,411355
1876163,413604
1876163,427219
1876163,446438
1876163,463285
1876163,464876
1876163,465030
1876163,465064
1876163,479648
1876163,479804
1876163,479931
1876163,479967
1876163,479984
1876163,480125
1876163,480306
1876163,480465
1876163,480499
1876163,480628
1876163,480805
1876163,480810
1876163,480953
1876163,481266
1876163,481749
1876163,482092
1876163,482771
1876163,492912
1876163,492932
1876163,494333
1876163,503719
1876163,504019
1876163,519953
1876163,563970
1876163,571048
1876163,572308
1876163,578390
1876163,581666
1876163,587751
1876163,594029
1876163,617839
1876163,631945
1876163,632056
1876163,646233
1876163,654460
1876163,654461
1876163,654463
1876163,654486
1876163,654497
1876163,659979
1876163,723898
1876163,723903
1876163,730046
1876163,732905
1876163,742562
1876163,745442
1876163,749451
1876163,749505
1876163,751684
1876163,765404
1876163,765424
1876163,765425
1876163,765426
1876163,765459
1876163,786651
1876163,787271
1876163,799744
1876163,801684
1876163,805744
1876163,808428
1876163,809254
1876163,810560
1876163,816392
1876163,818434
1876163,823333
1876163,824652
1876163,824653
1876163,824686
1876163,824713
1876163,824752
1876163,847111
1876163,847112
1876163,850727
1876163,850732
1876163,851889
1876163,853016
1876163,853067
1876163,864393
1876163,864405
1876163,864426
1876163,864450
1876163,866990
1876163,874903
1876163,893137
1876163,893138
1876163,893160
1876163,894441
1876163,894646
1876163,909022
1876163,912242
1876163,915806
1876163,930938
1876163,938861
1876163,943617
1876163,956455
1876163,956456
1876163,957604
1876163,960250
1876163,960294
1876163,963515
1876163,976993
1876163,982573
1876163,982754
1876163,984045
1876163,989512
1876163,989609
1876163,991154
1876163,993959
1876163,993969
1876163,1015256
1876163,1015285
1876163,1016153
1876163,1016154
1876163,1019786
1876163,1022241
1876163,1024400
1876163,1025371
1876163,1036076
1876163,1039252
1876163,1044487
1876163,1046507
1876163,1056323
1876163,1062478
1876163,1063498
1876163,1070888
1876163,1070891
1876163,1072632
1876163,1126563
1876163,1127608
1876163,1141469
1876163,1174744
1876163,1174747
1876163,1181275
1876163,1190272
1876163,1200291
1876163,1201871
1876163,1201875
1876163,1206624
1876163,1206664
1876163,1206728
1876163,1207014
1876163,1207124
1876163,1291115
1876163,1294157
1876163,1328153
1876163,1328165
1876163,1328180
1876163,1328186
1876163,1328191
1876163,1426196
1876163,1426450
1876163,1426557
1876163,1468411
1876163,1484157
1876163,1581819
1876163,1584918
1876163,1586272
1876163,1676483
1876163,1688247
1876163,1688270
1876163,1700142
1876163,1702985
1876163,1713039
1876163,1920318
89356,119
89356,278
89356,281
89356,512
89356,662
89356,869
89356,1387
89356,1493
89356,1683
89356,1684
89356,1727
89356,1728
89356,1745
89356,1750
89356,1921
89356,2083
89356,2151
89356,2212
89356,2969
89356,3036
89356,3395
89356,3417
89356,3423
89356,3623
89356,3691
89356,4017
89356,4609
89356,5671
89356,6065
89356,6066
89356,8825
89356,8826
89356,10112
89356,10645
89356,11025
89356,11275
89356,11277
89356,11283
89356,12629
89356,14356
89356,17291
89356,17295
89356,21076
89356,21786
89356,22333
89356,24409
89356,26049
89356,26106
89356,26506
89356,26507
89356,28073
89356,28104
89356,31492
89356,33320
89356,34227
89356,36139
89356,36182
89356,36306
89356,37861
89356,37864
89356,38226
89356,38704
89356,38832
89356,39717
89356,39722
89356,40352
89356,42290
89356,42372
89356,43030
89356,43698
89356,45494
89356,49336
89356,55418
89356,55451
89356,55676
89356,55679
89356,55704
89356,58597
89356,60050
89356,62391
89356,62395
89356,63653
89356,66210
89356,66378
89356,67783
89356,68118
89356,69316
89356,69317
89356,69318
89356,70091
89356,72599
89356,73019
89356,73021
89356,74321
89356,76128
89356,91245
89356,193166
89356,285921
89356,285932
89356,286310
89356,286834
89356,286835
89356,286880
89356,286886
89356,286931
89356,287020
89356,287088
89356,287236
89356,287238
89356,287302
89356,287305
89356,287317
89356,287327
89356,287498
89356,287658
89356,287715
89356,287796
89356,288639
89356,288802
89356,288907
89356,289027
89356,289081
89356,289082
89356,289095
89356,289120
89356,289136
89356,289147
89356,289149
89356,289177
89356,289196
89356,289208
89356,289218
89356,289219
89356,289225
89356,289255
89356,289297
89356,289410
89356,289439
89356,295947
89356,317313
89356,317792
89356,317823
89356,317824
89356,317832
89356,317933
89356,317950
89356,318051
89356,318194
89356,318197
89356,318249
89356,318943
89356,319049
89356,319055
89356,319224
89356,319254
89356,319508
89356,319512
89356,319526
89356,319568
89356,319573
89356,319589
89356,319601
89356,319620
89356,319720
89356,319741
89356,319763
89356,319828
89356,319999
89356,320015
89356,320078
89356,320080
89356,320109
89356,320116
89356,320143
89356,320144
89356,320184
89356,320210
89356,320222
89356,320226
89356,320246
89356,320263
89356,320264
89356,320435
89356,320478
89356,320575
89356,320804
89356,320817
89356,320871
89356,321226
89356,321305
89356,321370
89356,321382
89356,321455
89356,321667
89356,321705
89356,321941
89356,321964
89356,322196
89356,322197
89356,322232
89356,322241
89356,322255
89356,322319
89356,322323
89356,322596
89356,322633
89356,322764
89356,322790
89356,322885
89356,322974
89356,322977
89356,323049
89356,323051
89356,326242
89356,326293
89356,326878
89356,327598
89356,328017
89356,340488
89356,374720
89356,374865
89356,405117
89356,407822
89356,411695
89356,411696
89356,440543
89356,442669
89356,528129
89356,528137
89356,537579
89356,598648
89356,600545
89356,725156
877766,7737
877766,15212
877766,28425
877766,31745
877766,37848
877766,46036
877766,73663
877766,89251
877766,92401
877766,97378
877766,97395
877766,117652
877766,137213
877766,138704
877766,139770
877766,172630
877766,176231
877766,188758
877766,188807
877766,188852
877766,190899
877766,196831
877766,206684
877766,216603
877766,221668
877766,228130
877766,239934
877766,249484
877766,249586
877766,259441
877766,259933
877766,259962
877766,261379
877766,265877
877766,278559
877766,280510
877766,301055
877766,301919
877766,303911
877766,307630
877766,321155
877766,327488
877766,333884
877766,342049
877766,344054
877766,349853
877766,349855
877766,350620
877766,356600
877766,378363
877766,383987
877766,402322
877766,427509
877766,427511
877766,427630
877766,428621
877766,432012
877766,432266
877766,432284
877766,576812
877766,576825
877766,577852
877766,577853
877766,581395
877766,581400
877766,583284
877766,583296
877766,583304
877766,583305
877766,583306
877766,583307
877766,583309
877766,583311
877766,583312
877766,583366
877766,583469
877766,588037
877766,612437
877766,612439
877766,612930
877766,617698
877766,617720
877766,617723
877766,617827
877766,624670
877766,624734
877766,626105
877766,655652
877766,664567
877766,664585
877766,664610
877766,719400
877766,745619
877766,761169
877766,762410
877766,763998
877766,811457
877766,915050
877766,915144
877766,968958
877766,968975
877766,969058
877766,969090
877766,969091
877766,969565
877766,969582
877766,969583
877766,969591
877766,969661
877766,969813
877766,969919
877766,969922
877766,969924
877766,969940
877766,969995
877766,970011
877766,970023
877766,970197
877766,970691
877766,970706
877766,970760
877766,970996
877766,971488
877766,971946
877766,1549116
877766,1756088
877766,1756204
877766,1756515
877766,1756603
877766,1756615
877766,1756804
877766,1756861
877766,1756902
877766,1757146
877766,1757205
877766,1757324
877766,1757406
877766,1757441
877766,1757481
877766,1757586
877766,1757628
877766,1757646
877766,1757652
877766,1757653
877766,1757769
877766,1757776
877766,1757810
877766,1758284
877766,1758345
877766,1758415
877766,1758418
877766,1758531
877766,1758532
877766,1758534
877766,1758547
877766,1758654
877766,1758714
877766,1758742
877766,1758914
877766,1759249
877766,1759405
877766,1759550
877766,1759564
877766,1759612
877766,1759931
877766,1760081
877766,1760123
877766,1760185
877766,1760264
877766,1760309
877766,1760322
877766,1760330
877766,1760533
877766,1760535
877766,1760680
877766,1760728
877766,1760747
877766,1760760
877766,1761294
877766,1761377
877766,1761393
877766,1761472
877766,1761476
877766,1761510
877766,1761536
877766,1761684
877766,1761702
877766,1761782
877766,1761784
877766,1761975
877766,1762289
877766,1762293
877766,1762425
877766,1762443
877766,1762593
877766,1762605
877766,1762631
877766,1762711
877766,1762712
877766,1762722
877766,1763173
877766,1763185
877766,1763234
877766,1763261
877766,1772260
877766,1772360
877766,1797430
877766,1803719
877766,1808770
877766,1809069
877766,1809195
877766,1809295
877766,1809900
877766,1810294
877766,1810668
877766,1814869
877766,1815384
